,y_test,y_pred,y_proba_0,y_proba_1
0,0.0,0.0,0.9504903606716836,0.04950963932831659
1,0.0,0.0,0.9376663120645772,0.0623336879354228
2,1.0,1.0,0.38453321142469027,0.6154667885753097
3,0.0,0.0,0.9942076960850835,0.005792303914916341
4,1.0,1.0,0.3215468230292475,0.6784531769707526
5,0.0,0.0,0.6037095592321817,0.39629044076781816
6,0.0,0.0,0.9916175686712798,0.008382431328720248
7,0.0,0.0,0.9644758946598007,0.035524105340199355
8,1.0,1.0,0.044474155841229004,0.9555258441587708
9,0.0,0.0,0.993372212482565,0.006627787517435327
10,0.0,0.0,0.982027306285708,0.017972693714292033
11,1.0,1.0,0.07702352788125945,0.9229764721187406
12,1.0,1.0,0.1293183170542068,0.8706816829457933
13,0.0,0.0,0.9771946039941704,0.02280539600582951
14,0.0,0.0,0.9905614816706798,0.009438518329320323
15,0.0,0.0,0.9520034597893604,0.04799654021063987
16,1.0,1.0,0.07737942709933161,0.9226205729006682
17,1.0,1.0,0.1513266673349038,0.8486733326650961
18,1.0,1.0,0.03175210240259793,0.9682478975974019
19,0.0,0.0,0.994600584371141,0.00539941562885903
20,0.0,0.0,0.9985478285427775,0.0014521714572224519
21,0.0,0.0,0.9973261847129228,0.0026738152870773297
22,0.0,0.0,0.8855045676483513,0.11449543235164883
23,1.0,1.0,0.029701904388983215,0.9702980956110169
24,0.0,1.0,0.400530262858725,0.5994697371412749
25,1.0,1.0,0.06968193133198647,0.9303180686680135
26,1.0,0.0,0.8705385177116611,0.12946148228833876
27,0.0,0.0,0.9965766107240952,0.003423389275904954
28,0.0,0.0,0.9885859491316694,0.011414050868330715
29,0.0,1.0,0.48406543924189815,0.5159345607581018
30,0.0,1.0,0.306286000060824,0.6937139999391762
31,1.0,0.0,0.746535283768093,0.25346471623190703
32,1.0,1.0,0.020872085048480964,0.9791279149515189
33,1.0,1.0,0.0038659960552675067,0.9961340039447325
34,0.0,0.0,0.9943324001680998,0.005667599831900179
35,1.0,1.0,0.05944866491752323,0.9405513350824768
36,1.0,0.0,0.8407807620619401,0.15921923793805975
37,0.0,0.0,0.9419006419754323,0.05809935802456778
38,0.0,0.0,0.9826748061954493,0.017325193804550564
39,0.0,0.0,0.9961380688740556,0.0038619311259441304
40,0.0,0.0,0.8217338469310048,0.17826615306899507
41,1.0,1.0,0.14740560636633265,0.8525943936336674
42,0.0,0.0,0.9968436685973788,0.0031563314026210056
43,1.0,0.0,0.994362938529999,0.005637061470000886
44,0.0,0.0,0.9988159648143535,0.0011840351856465046
45,0.0,0.0,0.8957009813540642,0.10429901864593563
46,0.0,0.0,0.9561312657322484,0.04386873426775172
47,1.0,1.0,0.004647647794949439,0.9953523522050507
48,0.0,0.0,0.9954412355341082,0.00455876446589163
49,0.0,0.0,0.9763788848470722,0.023621115152927603
50,1.0,1.0,0.2790675318935407,0.7209324681064594
51,0.0,1.0,0.2223725078631802,0.7776274921368199
52,1.0,1.0,0.06407361575109168,0.9359263842489083
53,0.0,0.0,0.9869589042964015,0.013041095703598519
54,0.0,0.0,0.9307501431537007,0.06924985684629927
55,0.0,0.0,0.8451864037912404,0.1548135962087596
56,0.0,0.0,0.9976878325838594,0.0023121674161406735
57,1.0,1.0,0.1234054083165836,0.8765945916834165
58,1.0,1.0,0.05629152823396808,0.9437084717660319
59,1.0,1.0,0.09530486909327004,0.9046951309067299
60,0.0,0.0,0.9761609129838984,0.0238390870161015
61,0.0,0.0,0.9807012730145012,0.019298726985499004
62,0.0,0.0,0.8443365216126557,0.15566347838734418
63,1.0,1.0,0.25767475308364685,0.7423252469163532
64,1.0,1.0,0.039647181561719,0.9603528184382807
65,0.0,0.0,0.992968986403918,0.0070310135960819555
66,0.0,0.0,0.8874553107061175,0.11254468929388232
67,1.0,1.0,0.15070604154248107,0.849293958457519
68,1.0,1.0,0.18238568434996633,0.8176143156500336
69,0.0,0.0,0.9969695845329285,0.0030304154670714257
70,0.0,0.0,0.8791074110861038,0.12089258891389627
71,1.0,1.0,0.08074254165901767,0.9192574583409824
72,1.0,0.0,0.5432738625682462,0.45672613743175383
73,0.0,0.0,0.5741615432982619,0.4258384567017382
74,1.0,0.0,0.9682838293971067,0.03171617060289345
75,1.0,0.0,0.9896433357780922,0.010356664221907928
76,0.0,1.0,0.4234561411155119,0.576543858884488
77,1.0,1.0,0.145000688312741,0.8549993116872592
78,0.0,0.0,0.8347484594728909,0.16525154052710894
79,0.0,0.0,0.9943506766258354,0.005649323374164748
80,0.0,0.0,0.989496219086288,0.010503780913711883
81,0.0,0.0,0.6683249344706075,0.3316750655293924
82,0.0,0.0,0.9983128560070155,0.0016871439929845098
83,1.0,0.0,0.7838524901327377,0.2161475098672622
84,0.0,0.0,0.870097621942581,0.12990237805741903
85,0.0,0.0,0.946635460213977,0.053364539786023193
86,1.0,1.0,0.07790938127418051,0.9220906187258195
87,0.0,0.0,0.9566012695248995,0.0433987304751005
88,0.0,0.0,0.9917899528549983,0.008210047145001498
89,0.0,0.0,0.8755542701994639,0.12444572980053617
90,1.0,1.0,0.19049995731942454,0.8095000426805754
91,0.0,0.0,0.8461362268822634,0.15386377311773644
92,0.0,0.0,0.9830004414831478,0.01699955851685219
93,0.0,0.0,0.983542604943805,0.016457395056194903
94,0.0,0.0,0.9545752045952781,0.04542479540472201
95,1.0,1.0,0.0935023320919194,0.9064976679080807
96,1.0,1.0,0.07983334417672788,0.920166655823272
97,1.0,1.0,0.07198777041176171,0.9280122295882386
98,0.0,0.0,0.9762668338161336,0.023733166183866623
99,0.0,0.0,0.9967764467452179,0.0032235532547820545
