,y_test,y_pred,y_proba_0,y_proba_1
0,0.0,0.0,0.9820519088152295,0.01794809118477016
1,0.0,0.0,0.9952596847209255,0.004740315279074661
2,1.0,0.0,0.5287758747916891,0.471224125208311
3,0.0,0.0,0.9254220064402648,0.07457799355973496
4,1.0,1.0,0.29368970661928556,0.7063102933807142
5,0.0,0.0,0.9911984182692221,0.008801581730778009
6,0.0,0.0,0.9676717624917088,0.032328237508291335
7,1.0,1.0,0.0942129497677026,0.9057870502322973
8,0.0,0.0,0.9989649920445455,0.0010350079554543935
9,0.0,1.0,0.4758265549086048,0.5241734450913953
10,1.0,1.0,0.04342184333397678,0.9565781566660233
11,1.0,1.0,0.09348721832520147,0.9065127816747985
12,0.0,0.0,0.9791928247270691,0.020807175272930876
13,1.0,0.0,0.6670786562364213,0.3329213437635789
14,1.0,1.0,0.06023978643865461,0.9397602135613452
15,0.0,0.0,0.9958880154772434,0.004111984522756533
16,0.0,0.0,0.962268374635457,0.03773162536454307
17,0.0,0.0,0.9323786426324187,0.06762135736758144
18,0.0,0.0,0.9437317170348931,0.05626828296510703
19,0.0,0.0,0.9876261721047438,0.01237382789525611
20,0.0,0.0,0.9855483685093736,0.014451631490626334
21,0.0,0.0,0.9870353829516928,0.012964617048307208
22,0.0,0.0,0.9903682682068521,0.009631731793147962
23,0.0,0.0,0.937996310235779,0.06200368976422108
24,0.0,0.0,0.9697601259390163,0.030239874060983624
25,0.0,0.0,0.9277178842360364,0.07228211576396378
26,0.0,0.0,0.9895095421410884,0.010490457858911622
27,1.0,1.0,0.05014691946399154,0.9498530805360085
28,1.0,1.0,0.033736220117131774,0.9662637798828684
29,0.0,0.0,0.8951821520588308,0.1048178479411691
30,0.0,0.0,0.8354319716709695,0.16456802832903045
31,1.0,1.0,0.021454330061989296,0.9785456699380107
32,0.0,0.0,0.992486720178087,0.0075132798219127534
33,1.0,0.0,0.8311627035228277,0.16883729647717266
34,0.0,0.0,0.9831642921669209,0.01683570783307889
35,1.0,1.0,0.4571473126051586,0.5428526873948413
36,0.0,0.0,0.8595008116834733,0.1404991883165267
37,0.0,0.0,0.9616389718048193,0.03836102819518071
38,0.0,0.0,0.9649697834182198,0.03503021658178
39,0.0,0.0,0.9231969980019811,0.07680300199801904
40,1.0,1.0,0.014294180778273291,0.9857058192217266
41,0.0,0.0,0.7809864757569415,0.21901352424305864
42,0.0,0.0,0.9533325291201313,0.046667470879868736
43,1.0,1.0,0.2094342517654383,0.7905657482345618
44,0.0,0.0,0.8951027627410448,0.10489723725895501
45,1.0,1.0,0.036245403026802694,0.9637545969731972
46,0.0,0.0,0.9570712249340063,0.042928775065993754
47,0.0,0.0,0.8114440513354124,0.18855594866458786
48,0.0,0.0,0.9732065982540975,0.026793401745902484
49,0.0,0.0,0.992713376192242,0.0072866238077578275
50,1.0,1.0,0.36850701647909545,0.6314929835209045
51,0.0,0.0,0.9650182119589468,0.03498178804105305
52,0.0,0.0,0.9008342600832812,0.09916573991671887
53,0.0,0.0,0.9404468845722211,0.05955311542777869
54,0.0,0.0,0.9992449179356271,0.0007550820643729682
55,0.0,0.0,0.9619933732425741,0.03800662675742586
56,0.0,0.0,0.9741794027033019,0.025820597296697823
57,0.0,0.0,0.9071117548757257,0.0928882451242742
58,0.0,0.0,0.9435075238524109,0.05649247614758909
59,0.0,0.0,0.9398336156398525,0.060166384360147276
60,0.0,0.0,0.9691448060973776,0.030855193902622195
61,0.0,0.0,0.9991349225766525,0.0008650774233473557
62,1.0,1.0,0.07049862450478298,0.9295013754952169
63,1.0,1.0,0.07981120525778289,0.9201887947422172
64,0.0,0.0,0.9979162722460677,0.0020837277539324755
65,0.0,0.0,0.9804922246463736,0.019507775353626584
66,0.0,0.0,0.9158722223849024,0.08412777761509763
67,0.0,0.0,0.9839752228303655,0.0160247771696344
68,1.0,1.0,0.02827213041846745,0.9717278695815328
69,0.0,1.0,0.2731138882627896,0.7268861117372106
70,1.0,1.0,0.031450423048399,0.9685495769516008
71,1.0,1.0,0.07757400223525679,0.9224259977647433
72,0.0,0.0,0.9511296208803118,0.04887037911968818
73,1.0,1.0,0.03978475034565859,0.9602152496543415
74,0.0,0.0,0.7871244982288916,0.21287550177110845
75,0.0,0.0,0.6350337659496668,0.3649662340503335
76,1.0,0.0,0.9536884190989827,0.04631158090101708
77,0.0,0.0,0.9770549311495136,0.02294506885048658
78,0.0,0.0,0.9039788828463177,0.09602111715368226
79,0.0,0.0,0.9798600180295407,0.02013998197045942
80,0.0,0.0,0.9956417191123231,0.004358280887676804
81,0.0,0.0,0.9938601934155823,0.006139806584417937
82,0.0,0.0,0.9992494932303435,0.00075050676965629
83,0.0,0.0,0.975934516497427,0.02406548350257314
84,1.0,1.0,0.3463657959572606,0.6536342040427394
85,1.0,1.0,0.06014330177607743,0.9398566982239227
86,0.0,0.0,0.8781728772766945,0.12182712272330545
87,1.0,1.0,0.04939092403234672,0.9506090759676533
88,1.0,1.0,0.4680699802164942,0.5319300197835058
89,0.0,0.0,0.6038206453703073,0.39617935462969267
90,0.0,0.0,0.7599653332974847,0.24003466670251541
91,0.0,0.0,0.9740575304296556,0.025942469570344323
92,1.0,0.0,0.5301070169116108,0.4698929830883893
93,0.0,0.0,0.5318711859041322,0.468128814095868
94,0.0,0.0,0.9925630194106484,0.007436980589351672
95,0.0,0.0,0.9421289416585111,0.05787105834148902
96,0.0,0.0,0.8664185812007142,0.1335814187992856
97,0.0,0.0,0.9616841601557417,0.03831583984425848
98,0.0,0.0,0.9867763382922563,0.013223661707743573
99,1.0,1.0,0.010112951550097499,0.9898870484499026
100,0.0,0.0,0.9601769715394571,0.039823028460542996
101,0.0,0.0,0.970569614274489,0.029430385725511137
102,1.0,1.0,0.15962362616383496,0.840376373836165
103,0.0,0.0,0.9103151854336176,0.08968481456638246
104,0.0,0.0,0.9964271187095493,0.003572881290450504
105,0.0,0.0,0.9905956409559267,0.009404359044073269
106,0.0,0.0,0.9908387204123098,0.009161279587690117
107,0.0,0.0,0.9921014119861049,0.007898588013895105
108,1.0,1.0,0.16690956386935968,0.8330904361306404
109,0.0,0.0,0.986901877750111,0.013098122249889002
110,1.0,1.0,0.3689289171269276,0.6310710828730723
111,0.0,0.0,0.9179121430162798,0.08208785698372036
112,1.0,1.0,0.2722773922712709,0.7277226077287292
113,1.0,1.0,0.12767448147957253,0.8723255185204273
114,0.0,0.0,0.9894340532247566,0.010565946775243336
115,1.0,1.0,0.06912465270946602,0.9308753472905341
116,0.0,0.0,0.9771752537412247,0.02282474625877527
117,0.0,0.0,0.9411883032711801,0.05881169672881999
118,0.0,0.0,0.9893010288426269,0.010698971157373283
119,1.0,1.0,0.0918851619632048,0.9081148380367953
120,1.0,1.0,0.26194353296987605,0.738056467030124
121,0.0,0.0,0.9815294285206037,0.018470571479396285
122,0.0,1.0,0.1393802799130954,0.8606197200869046
123,0.0,0.0,0.9947337056519437,0.005266294348056326
124,0.0,0.0,0.9705762686790379,0.02942373132096231
125,1.0,0.0,0.9201846854023245,0.07981531459767541
126,0.0,0.0,0.990152940378025,0.009847059621974744
127,0.0,0.0,0.9645974804653867,0.035402519534613305
128,0.0,0.0,0.877974774133893,0.12202522586610705
129,0.0,0.0,0.9804280208191525,0.019571979180847653
130,0.0,0.0,0.997935203360955,0.0020647966390451187
131,0.0,1.0,0.23221356968961832,0.7677864303103817
132,0.0,0.0,0.9926711895472868,0.0073288104527132174
133,1.0,1.0,0.42244688052413604,0.5775531194758639
134,0.0,0.0,0.9194719048118216,0.08052809518817848
135,0.0,0.0,0.9909292025669412,0.009070797433058973
136,0.0,0.0,0.9616496226153803,0.03835037738461981
137,0.0,0.0,0.9742427632184579,0.025757236781542008
138,0.0,0.0,0.9914161042865078,0.008583895713492056
139,1.0,1.0,0.04886276731860658,0.9511372326813932
140,0.0,0.0,0.9948781673530244,0.005121832646975668
