,y_test,y_pred,y_proba_0,y_proba_1
0,1.0,1.0,0.4984122164842485,0.5015877835157515
1,0.0,0.0,0.8131814358569305,0.18681856414306952
2,0.0,0.0,0.9964213812247188,0.003578618775280927
3,0.0,0.0,0.982856880800153,0.01714311919984715
4,0.0,0.0,0.984377028316848,0.01562297168315209
5,0.0,0.0,0.9899634668903292,0.010036533109670584
6,0.0,0.0,0.9786664106436624,0.021333589356337796
7,0.0,0.0,0.9845773472326419,0.015422652767358044
8,0.0,0.0,0.9936376004175782,0.006362399582421607
9,0.0,0.0,0.9979828492018212,0.002017150798178601
10,1.0,1.0,0.30865904110921194,0.6913409588907878
11,0.0,0.0,0.9691648856259032,0.03083511437409686
12,1.0,1.0,0.01984663184149943,0.9801533681585004
13,1.0,1.0,0.05069268985579084,0.9493073101442093
14,0.0,0.0,0.8561682339589847,0.14383176604101525
15,1.0,1.0,0.1306038228685607,0.8693961771314394
16,1.0,1.0,0.3263953655874942,0.6736046344125055
17,0.0,0.0,0.7594747285956118,0.2405252714043881
18,1.0,1.0,0.14028872043692114,0.8597112795630789
19,0.0,1.0,0.16067837620525033,0.8393216237947497
20,0.0,0.0,0.9870279751425988,0.01297202485740119
21,1.0,1.0,0.06413198040572028,0.9358680195942798
22,0.0,0.0,0.9900433676239349,0.009956632376065202
23,0.0,0.0,0.998438049752691,0.0015619502473091438
24,0.0,0.0,0.5018753632915325,0.4981246367084675
25,0.0,0.0,0.9638646898679278,0.03613531013207223
26,0.0,0.0,0.9342552798927682,0.06574472010723174
27,1.0,1.0,0.04513557670016738,0.9548644232998328
28,0.0,0.0,0.977239479866778,0.022760520133222162
29,1.0,0.0,0.5608405018920937,0.4391594981079062
30,0.0,1.0,0.36234304076237145,0.6376569592376284
31,0.0,0.0,0.9665500925871383,0.03344990741286184
32,0.0,0.0,0.8062901225902864,0.1937098774097136
33,0.0,0.0,0.7729610839205882,0.22703891607941187
34,0.0,0.0,0.8761833697544802,0.12381663024551978
35,0.0,1.0,0.17159384319328855,0.8284061568067113
36,1.0,1.0,0.2585623035332363,0.7414376964667638
37,1.0,0.0,0.8617439520146568,0.13825604798534308
38,0.0,0.0,0.914691715061511,0.08530828493848902
39,0.0,0.0,0.9937790075146283,0.006220992485371737
40,1.0,0.0,0.9294233867927364,0.07057661320726352
41,0.0,0.0,0.9411925416774511,0.058807458322548745
42,1.0,0.0,0.5252758776690956,0.4747241223309044
43,0.0,0.0,0.9867662990806407,0.013233700919359085
44,0.0,0.0,0.9893249583281764,0.010675041671823853
45,1.0,1.0,0.26911312670652265,0.7308868732934772
46,1.0,1.0,0.2423615641065085,0.7576384358934914
47,0.0,1.0,0.39931366732105344,0.6006863326789466
48,0.0,0.0,0.9937758982299215,0.006224101770078447
49,1.0,1.0,0.05246456038109991,0.9475354396189003
50,0.0,0.0,0.968015973591017,0.031984026408982964
51,0.0,0.0,0.8839070446443088,0.11609295535569117
52,0.0,1.0,0.3163636532925129,0.6836363467074871
53,0.0,0.0,0.9835340200226916,0.01646597997730834
54,1.0,1.0,0.12008725732692557,0.8799127426730745
55,1.0,1.0,0.0528246305761819,0.947175369423818
56,0.0,0.0,0.9931942175405789,0.006805782459421097
57,1.0,0.0,0.9071784563930707,0.09282154360692929
58,0.0,0.0,0.9864840866187586,0.013515913381241366
59,0.0,0.0,0.7377956469391765,0.26220435306082335
60,1.0,1.0,0.31945685758415576,0.6805431424158443
61,1.0,1.0,0.34434913314044296,0.6556508668595571
62,1.0,1.0,0.016140525915562465,0.9838594740844375
63,1.0,0.0,0.6052836261113594,0.39471637388864045
