,y_test,y_pred,y_proba_0,y_proba_1
0,1.0,1.0,0.2019526811177968,0.7980473188822031
1,1.0,1.0,0.2548509757650753,0.7451490242349248
2,0.0,0.0,0.9969704524621319,0.003029547537868008
3,0.0,0.0,0.9841670395559852,0.015832960444014863
4,1.0,1.0,0.30886102953234823,0.6911389704676519
5,0.0,0.0,0.9897264751889159,0.010273524811084069
6,0.0,0.0,0.9667914679241727,0.03320853207582717
7,1.0,1.0,0.122727707010395,0.877272292989605
8,1.0,1.0,0.09572606164578057,0.9042739383542193
9,0.0,0.0,0.9936155122625461,0.006384487737453969
10,1.0,1.0,0.0637856364815324,0.9362143635184677
11,0.0,0.0,0.9991929794891682,0.0008070205108317958
12,0.0,0.0,0.9909702092775131,0.009029790722486889
13,0.0,0.0,0.9959024036476247,0.004097596352375279
14,0.0,0.0,0.9918154432709712,0.008184556729028961
15,1.0,1.0,0.253135040377389,0.7468649596226109
16,0.0,0.0,0.9373682898366023,0.06263171016339802
17,0.0,0.0,0.9687804693301626,0.03121953066983752
18,0.0,0.0,0.8853914808957883,0.11460851910421177
19,0.0,1.0,0.21320211289442598,0.786797887105574
20,0.0,0.0,0.8581216681728469,0.14187833182715298
21,1.0,1.0,0.07431122296485251,0.9256887770351476
22,0.0,0.0,0.7493160497135073,0.25068395028649265
23,0.0,0.0,0.9117123528983818,0.08828764710161827
24,0.0,0.0,0.8768018734444254,0.1231981265555745
25,1.0,1.0,0.002788604880892992,0.997211395119107
26,1.0,1.0,0.040386292878306744,0.9596137071216931
27,0.0,0.0,0.9904756690098209,0.009524330990179337
28,0.0,0.0,0.9036601203981119,0.09633987960188796
29,0.0,0.0,0.8766202421794173,0.12337975782058266
30,0.0,0.0,0.9769475566160063,0.02305244338399386
31,0.0,0.0,0.9368043026171394,0.06319569738286065
32,0.0,0.0,0.7569123782822598,0.2430876217177403
33,0.0,1.0,0.4943691202124336,0.5056308797875665
34,0.0,0.0,0.9986162258110951,0.001383774188904729
35,0.0,0.0,0.917596904942162,0.08240309505783829
36,0.0,0.0,0.8815389128286324,0.11846108717136775
37,1.0,1.0,0.3336339834828673,0.6663660165171328
38,1.0,0.0,0.6219086563075973,0.3780913436924029
39,1.0,1.0,0.08262610699773038,0.9173738930022696
40,0.0,0.0,0.70477336015707,0.29522663984293007
41,1.0,1.0,0.034376415466215095,0.9656235845337848
42,0.0,0.0,0.9926750746917922,0.0073249253082078285
43,1.0,1.0,0.17934441983181304,0.8206555801681871
44,0.0,0.0,0.9949617287696573,0.005038271230342768
45,0.0,0.0,0.9107341053574858,0.08926589464251417
46,0.0,0.0,0.9790642143515452,0.020935785648454604
47,0.0,0.0,0.9952185194311067,0.004781480568893361
48,0.0,1.0,0.21355582735712933,0.7864441726428708
49,0.0,0.0,0.9732774861589044,0.026722513841095426
50,1.0,1.0,0.19534149499505513,0.804658505004945
51,1.0,1.0,0.06574558884572548,0.9342544111542745
52,0.0,0.0,0.9935514071916487,0.006448592808351144
53,0.0,0.0,0.9793376339376885,0.020662366062311248
54,1.0,0.0,0.7372990352437344,0.2627009647562658
55,1.0,1.0,0.4110713872187195,0.5889286127812806
56,0.0,0.0,0.982571858904055,0.017428141095945007
57,0.0,0.0,0.9473635101494491,0.05263648985055096
58,0.0,0.0,0.9993247555741961,0.0006752444258038237
59,0.0,0.0,0.9904304680016927,0.009569531998307715
60,1.0,1.0,0.049390460785997584,0.9506095392140026
61,1.0,1.0,0.11830575835002968,0.8816942416499705
62,0.0,0.0,0.9140942085302012,0.08590579146979889
63,0.0,0.0,0.9863016947201674,0.01369830527983272
64,0.0,0.0,0.9189297686249722,0.08107023137502767
65,0.0,0.0,0.9993111184006631,0.0006888815993368905
66,0.0,0.0,0.9767164570971876,0.0232835429028126
67,0.0,0.0,0.9757916334904436,0.024208366509556305
68,0.0,0.0,0.9965973082531299,0.003402691746870093
69,1.0,1.0,0.31337623926368496,0.686623760736315
70,0.0,0.0,0.9936534343505251,0.006346565649474977
71,0.0,0.0,0.9910987205718623,0.008901279428137773
72,1.0,1.0,0.06167159781391496,0.9383284021860853
73,0.0,0.0,0.9858419627950743,0.014158037204925561
74,1.0,1.0,0.07205212651155776,0.9279478734884423
75,1.0,1.0,0.06112112061088848,0.9388788793891114
76,0.0,0.0,0.6872554316335716,0.31274456836642833
77,1.0,1.0,0.031772250769190456,0.9682277492308099
