,y_test,y_pred,y_proba_0,y_proba_1
0,0.0,0.0,0.9890203148937537,0.010979685106246462
1,1.0,0.0,0.9729650288951983,0.027034971104801436
2,1.0,0.0,0.8162866705927323,0.18371332940726787
3,1.0,1.0,0.054173337318242934,0.9458266626817571
4,0.0,0.0,0.9946239250868232,0.005376074913176859
5,0.0,0.0,0.9965811006700955,0.0034188993299047255
6,1.0,1.0,0.04602019451451111,0.9539798054854887
7,0.0,0.0,0.9496291412813307,0.05037085871866938
8,0.0,0.0,0.9052144226747574,0.0947855773252423
9,1.0,1.0,0.03237985086606763,0.9676201491339324
10,0.0,0.0,0.7305494165121699,0.26945058348783
11,0.0,1.0,0.11989221699823005,0.8801077830017701
12,1.0,1.0,0.06565586591675081,0.9343441340832491
13,0.0,1.0,0.4606221316864431,0.5393778683135569
14,1.0,1.0,0.02784301114495244,0.9721569888550476
15,0.0,0.0,0.9661488352825767,0.03385116471742358
16,1.0,1.0,0.01210226901424184,0.9878977309857582
17,1.0,1.0,0.0716190409348624,0.9283809590651375
18,0.0,0.0,0.9561582369118724,0.04384176308812769
19,0.0,0.0,0.9757758700844447,0.02422412991555536
20,0.0,0.0,0.9431306294775388,0.05686937052246136
21,0.0,0.0,0.9748624619432377,0.025137538056762353
22,0.0,1.0,0.49839253436051323,0.5016074656394868
23,0.0,0.0,0.9907239454801848,0.00927605451981531
24,0.0,0.0,0.9984718128882463,0.0015281871117538474
25,0.0,0.0,0.9792874456478893,0.020712554352110547
26,1.0,1.0,0.04370344791105582,0.9562965520889444
27,1.0,1.0,0.1036563519925946,0.8963436480074056
28,0.0,0.0,0.9919712932022646,0.00802870679773551
29,1.0,1.0,0.017898376918183533,0.9821016230818167
30,1.0,1.0,0.10895787595068493,0.8910421240493148
31,1.0,1.0,0.058410604766450415,0.9415893952335498
32,1.0,0.0,0.8455131083069997,0.15448689169300045
33,1.0,1.0,0.03880086959954415,0.961199130400456
34,0.0,0.0,0.9917283263908361,0.008271673609163546
35,0.0,0.0,0.9812928334444985,0.01870716655550151
36,0.0,0.0,0.9771632779783248,0.02283672202167522
37,1.0,1.0,0.37878921362684004,0.6212107863731602
38,0.0,0.0,0.9958152778823743,0.004184722117625656
39,0.0,0.0,0.8346823717437102,0.16531762825628973
40,0.0,0.0,0.9976290639896236,0.002370936010376542
41,0.0,0.0,0.9913874865836523,0.00861251341634792
42,0.0,0.0,0.997792842654197,0.002207157345803104
43,0.0,0.0,0.9864285844433092,0.0135714155566908
44,0.0,0.0,0.9860282518290256,0.013971748170974421
45,0.0,0.0,0.9937121129161868,0.006287887083813034
46,0.0,0.0,0.9440468123685678,0.0559531876314324
47,0.0,0.0,0.9716062642433545,0.0283937357566455
48,0.0,0.0,0.9910270395621031,0.008972960437896835
49,0.0,0.0,0.940323946660253,0.05967605333974664
50,1.0,1.0,0.0958933096290554,0.9041066903709446
51,0.0,0.0,0.9567092901848179,0.04329070981518221
52,1.0,1.0,0.07066765728022917,0.9293323427197709
53,0.0,0.0,0.5837225694240666,0.4162774305759334
54,0.0,1.0,0.428737948897224,0.571262051102776
55,0.0,0.0,0.9870174213805415,0.012982578619458646
56,0.0,0.0,0.8454007977217912,0.15459920227820884
57,0.0,0.0,0.9861201838105709,0.013879816189429166
58,0.0,0.0,0.7213995821268676,0.27860041787313233
59,0.0,0.0,0.9852935672687881,0.014706432731211982
60,0.0,0.0,0.9955566554426829,0.00444334455731705
61,1.0,1.0,0.20628810765681221,0.7937118923431877
62,0.0,0.0,0.9985370979033263,0.0014629020966738398
63,0.0,0.0,0.9876029527289445,0.012397047271055488
64,0.0,0.0,0.9970410543326608,0.002958945667339543
65,0.0,0.0,0.9142942100868497,0.08570578991315037
66,1.0,1.0,0.03496229300842148,0.9650377069915785
67,0.0,0.0,0.999192186113147,0.0008078138868528999
68,0.0,0.0,0.9920291838751389,0.0079708161248611
69,1.0,1.0,0.09020313874773159,0.9097968612522684
70,1.0,1.0,0.010375221707734273,0.9896247782922657
71,1.0,1.0,0.2864690186734547,0.7135309813265452
72,0.0,0.0,0.8556723393308726,0.14432766066912733
73,1.0,1.0,0.029704568414709216,0.9702954315852906
74,0.0,0.0,0.980263095273999,0.019736904726000648
75,1.0,0.0,0.993926016165641,0.006073983834358879
76,0.0,0.0,0.9958392873572931,0.004160712642707112
77,1.0,1.0,0.1219273553536109,0.8780726446463889
78,0.0,0.0,0.9718460348371089,0.028153965162891266
79,1.0,1.0,0.08193788709349867,0.9180621129065013
80,1.0,1.0,0.4691647944873609,0.5308352055126392
81,0.0,0.0,0.9967255392602323,0.0032744607397679286
82,1.0,1.0,0.0438327353744512,0.956167264625549
83,0.0,0.0,0.9536916177609143,0.04630838223908561
84,0.0,0.0,0.9725021456783208,0.02749785432167931
85,1.0,1.0,0.04778667965103171,0.9522133203489682
86,0.0,0.0,0.8856817582647029,0.114318241735297
87,0.0,0.0,0.9939496517989153,0.006050348201084874
88,0.0,0.0,0.7223544439737879,0.277645556026212
89,1.0,1.0,0.04407131685489751,0.9559286831451024
90,1.0,1.0,0.06763524501384037,0.9323647549861596
91,0.0,0.0,0.9525178733046573,0.04748212669534267
92,1.0,1.0,0.13649532423980038,0.8635046757601996
93,0.0,0.0,0.878157854236045,0.12184214576395495
94,0.0,0.0,0.9409129518335833,0.059087048166416724
95,1.0,0.0,0.8665154907438183,0.13348450925618177
96,0.0,0.0,0.9640136424353081,0.035986357564691804
97,0.0,0.0,0.9540601890825752,0.04593981091742455
98,1.0,1.0,0.031320224388775006,0.9686797756112251
99,1.0,1.0,0.13477764225208588,0.8652223577479141
100,0.0,0.0,0.9613508876888182,0.03864911231118172
101,0.0,1.0,0.12744391763254698,0.872556082367453
102,0.0,0.0,0.9572537137615855,0.04274628623841446
103,1.0,1.0,0.04056689136900839,0.9594331086309917
104,0.0,0.0,0.8754871625075861,0.12451283749241401
105,1.0,1.0,0.04473737977634899,0.955262620223651
106,1.0,1.0,0.03938414625807906,0.9606158537419212
107,0.0,0.0,0.9897415511273906,0.010258448872609304
108,0.0,0.0,0.8544985527178998,0.14550144728210024
109,1.0,1.0,0.019708059881109536,0.9802919401188905
110,1.0,1.0,0.14921211002829168,0.8507878899717085
111,1.0,0.0,0.9366239985538345,0.06337600144616547
112,1.0,1.0,0.2214340115497854,0.7785659884502146
113,0.0,0.0,0.9900192929034889,0.009980707096511242
114,0.0,0.0,0.9698575891779815,0.03014241082201872
115,0.0,0.0,0.5513350662271678,0.44866493377283223
116,1.0,1.0,0.024230476791937145,0.975769523208063
117,0.0,0.0,0.9905273919839681,0.009472608016031761
118,0.0,0.0,0.9278614397011807,0.07213856029881913
119,0.0,0.0,0.9777700180012022,0.022229981998797808
120,0.0,0.0,0.9981718358532599,0.001828164146740243
121,0.0,0.0,0.9233851942050674,0.07661480579493274
122,0.0,0.0,0.9534724819491078,0.046527518050892
123,1.0,1.0,0.106619910729255,0.8933800892707451
124,0.0,0.0,0.8833651247149239,0.11663487528507588
125,0.0,0.0,0.8183484027993693,0.18165159720063082
126,0.0,0.0,0.8187511039607512,0.18124889603924857
127,1.0,1.0,0.14443655386075202,0.855563446139248
128,1.0,1.0,0.2509789836560724,0.7490210163439273
129,1.0,1.0,0.041327503938678144,0.9586724960613221
130,0.0,0.0,0.9956231488270308,0.00437685117296912
131,0.0,0.0,0.8148379467522627,0.18516205324773743
132,0.0,0.0,0.9841230890283997,0.015876910971600135
133,1.0,1.0,0.061658882402850536,0.9383411175971496
134,1.0,1.0,0.2801069116730585,0.7198930883269414
135,0.0,0.0,0.9992594080851797,0.000740591914820285
136,0.0,0.0,0.945088207029874,0.054911792970125974
137,1.0,1.0,0.020140946037151313,0.9798590539628489
138,0.0,0.0,0.9932005165836945,0.006799483416305525
139,0.0,0.0,0.9866296524112471,0.013370347588752992
140,0.0,0.0,0.8155850268872091,0.1844149731127909
141,1.0,1.0,0.1433649051730835,0.8566350948269162
142,0.0,0.0,0.987494863698268,0.012505136301732066
143,1.0,1.0,0.22376354757549605,0.776236452424504
144,0.0,0.0,0.9915510914152235,0.008448908584776713
145,0.0,0.0,0.9360858887845549,0.06391411121544513
146,0.0,0.0,0.9866645946386189,0.013335405361381007
147,1.0,1.0,0.20337342344203546,0.7966265765579645
148,1.0,0.0,0.5859964101176338,0.4140035898823662
149,1.0,1.0,0.3568485310763197,0.6431514689236801
150,0.0,0.0,0.9888327870083543,0.011167212991645786
